date,text,id
2/24/2021 0:03,Johnson and Johnson to fall short of promised vaccine doses https://t.co/FfjpoLfoQT,649
2/23/2021 19:09,Johnson and Johnson's vaccine could potentially get emergency use authorization this week. @WMTWTV,650
2/23/2021 3:40,"184-  Dr Ashish Jha on the Johnson and Johnson vaccine. 

Should I Get The Johnson &amp; Johnson Vaccine? : Coronavirus Updates  - https://t.co/mqTcT0jNfQ",651
2/23/2021 14:56,"This is my sincere suggestion to Johnson and Johnson to start additional manfacturing Facility in Africa after getting @US_FDA approval ... We also need Johnson and Johnson Vaccines in @_AfricanUnion for equitable distribution of #Covid19 Vaccines!!!

DG Operation
Mir Younis",652
2/23/2021 15:05,@deanpierce Johnson and Johnson appears to be an adenoviral vaccine from wikipedia,653
2/23/2021 15:02,"Globally Johnson and Johnson is aiming to deliver 1 Billion doses of #Covid19 Vaccines in 2021...Johnson and Johnson is a single dose  #Covid19 Vaccine which can be stored in normal refrigerator thus cutting transportation hurdles in low income nations!!!

DG Operation
Mir Younis",654
2/23/2021 4:37,@B52Malmet It’s true Johnson and Johnson is working on a vaccine. On KTLA LA and other local news stations they said: Phizer is 95.% +effective with 1 shot and 98 %+ with 2.   Moderna is a little lower than Phizer. (2 Shots). Johnson and Johnson is (you only get one shot) 68.% effective.,655
2/23/2021 18:03,How much is vaccine from Johnson and Johnson,656
2/23/2021 13:58,Johnson and Johnson CovidSARS2 vaccine up for approval in USA - single shot and maybe best vaccine yet !! @7NewsAustralia @9NewsAUS @3AWNeilMitchell @10NewsFirst @abcnews @GregHuntMP @smh @theheraldsun @theage https://t.co/dWa3PeGAyn,657
2/23/2021 8:12,Sanofi offers facilities for Johnson and Johnson vaccine production https://t.co/Q5cLCs835A,658
2/23/2021 17:43,@NatttKattt @jjmiller77 @cnnbrk And the vaccines are effective against them all so far. Even in SA where they now use the Johnson and Johnson vaccine,659
2/23/2021 5:29,COVID-19 Q &amp; A: How will the Johnson and Johnson vaccine differ from Moderna and Pfizer? https://t.co/VczNYyC59W,660
2/23/2021 13:25,"When Sister Azoliswa Gidi-Dyosi received the first Johnson and
Johnson vaccine in her left deltoid on 17 February 2021 this marked the
beginning of a historic campaign to save lives and livelihoods.",661
2/23/2021 18:49,@PLMyburgh @dailymaverick I doubt we know that Zweli is not agreeing with president about Johnson and Johnson vaccine now journalist want to deal with zweli mkhize this is dirty game,662
2/23/2021 2:06,"Johnson and Johnson says it can provide 20M vaccine doses by late March: Politico https://t.co/vafvCv2TMp

MORE w/ EcoSearch: https://t.co/fiCZhqqVf8",663
2/23/2021 7:35,"Johnson and johnson thing is yet to be approved. we know very well that its just opposing for the sake of opposing, after all as a party you can still source out buy  those vaccines  for the people of Zimbabwe. https://t.co/SqfI7bOhqz",664
2/23/2021 5:05,The @mdczimbabwe doesn't know that the Johnson and Johnson vaccine they are recommending is yet to get WHO approval for emergency use... https://t.co/dPlckqKv7r,665
2/23/2021 18:00,"He updates us that the Johnson and Johnson vaccine will be submitted to the 26th of Feb. (No more tears, indeed!)",666
2/23/2021 3:32,Johnson and Johnson applies to WHO  for Emergency Use Listing of Covid-19 vaccine #johnsonandjohnson #johnsonandjohnsonnews #who #coronavirusvaccine https://t.co/1g9PlYiFxk,667
2/23/2021 8:59,"Mabuyane: ""Honourable Speaker, the Johnson and Johnson #COVID19 vaccine has arrived in our province. The vaccine rollout programme is underway and has started with our health workers in Nelson Mandela Academic and Livingstone Hospitals."" #ECSOPA #SOPA2021",668
2/23/2021 1:56,@TheAnnaGat Then the question is why the people are demanding vaccines. Americans aren't demanding approval of Astra Zeneca or Johnson and Johnson,669
2/23/2021 14:44,@Conservatives Without vaccinating all school employees you cannot claim it is safe. It's easily achievable and could be carried out within a week. You could easily purpose the single shot Janssen (Johnson and Johnson) vaccine to this end when it arrives.,670
2/23/2021 3:01,@POTUS Please get the vaccine to all the truckers soon Mr President..set up at all truck stops with the one time Johnson and Johnson vaccine,671
2/23/2021 9:10,"#ECSOPA2021| The Johnson and Johnson Covid-19 vaccine has arrived in our province. The vaccine rollout programme is underway and has started with our health workers in Nelson Mandela Academic and
Livingstone Hospitals.",672
2/23/2021 5:42,COVID-19 Q &amp; A: How is the proposed Johnson and Johnson vaccine different than the other two vaccines? https://t.co/Ib8pfA7GyO #Vaccines @WVTM13,673
2/23/2021 19:00,So I have to wait for the Johnson and Johnson vaccine because according to an allergyDr. I’m allergic to peg.. and from what I understood scientifically peg is the condom that’s wrapped around the dick that is the vaccine to protect its potency.. ( may not have been exact words),674
2/23/2021 8:14,@ausgov Are we getting the Moderna and Johnson and Johnson vaccines here in Australia?  I see that New Zealand will also offer these to their population once they are available. More choice is a good thing so that all people can be covered with a vaccine.,675
2/23/2021 4:33,"What is this about Johnson and Johnson vaccinate being ""a trial""?  ALL the pharmaceutical companies vaccines *ARE* trials. Johnson and Johnson -asbestos in baby powder - should WARN us about safety. This corporation is not the least bit concerned about"" safety"" just money.",676
2/23/2021 2:09,I’m voting Johnson and Johnson out first. Also watch J&amp;J be the vaccine that I end up getting 😂😂 https://t.co/WbeWXCim1x,677
2/23/2021 17:55,"Johnson and Johnson will deliver 20 million one-dose vaccine doses by the end of March to the US govt (so about 5m doses a week).

Vaccine availability about to rapidly expand with this combined with Pfizer/Moderna ramp-up",678
2/23/2021 12:51,"I will take a COVID vaccine, but I will NOT take the Johnson and Johnson vaccine. If they lie about talcum powder causing cancer what won't they lie about? No thanks.

@JNJNews 
@JNJCares 
@JNJGlobalHealth 
@JNJNursing 
@JNJVision 
@JNJHistory",679
2/23/2021 10:48,@gadgetgirl73 We gonna get the Johnson and Johnson vaccine next here.and the CDC are letting employers know when there staff can get it and seems like got a plan now.and finally doing teachers now so that help,680
2/23/2021 9:43,"https://t.co/tEx0esVV0f
The tl;dr - Johnson and Johnson vaccine may not meet regulatory criteria, and hospitals that have been overwhelmed by previous surges can't be expected to cope with handling vaccination as well - parallel structures are needed.",681
2/23/2021 6:28,@AdvoBarryRoux The effects of the Johnson and Johnson vaccine.,682
2/23/2021 15:58,@guypbenson I wonder if that means Johnson and Johnson took the federal money that was supposed to be used to stock up and pocketed it in case their vaccine wasn't approved.  JJ did say yesterday that they would have 20m doses by end of March.  So they are admitting they don't have it ready.,683
2/23/2021 10:58,"@ZBCNewsonline @MoHCCZim @China_Amb_Zim @TChikumira Vaccine rollout iri kuinda ichingoinda vadiri vejecha vakatarisa. Realising that they can't stop the vaccination juggernaut, they are now playing touts for the vaccine from the American company, Johnson and Johnson.",684
2/23/2021 3:23,Great@news! The Johnson and Johnson vaccine will be coming soon!!! https://t.co/mB2amkVDLe,685
2/23/2021 16:05,Second batch of Johnson and Johnson vaccine for SA to be delivered on Saturday 27th. Or it’s sometime this week.,686
2/23/2021 15:27,Johnson and Johnson has 20 million vaccine almost ready! And my vaccine nasal spray idea is even better!,687
2/23/2021 14:51,"Johnson &amp; Johnson says it will be able to provide 20 Mn #COVID19 vaccine doses by end of March and 100 Mn doses by end of June in USA ...I am confident @US_FDA will approve Johnson and Johnson #Covid19 Vaccines in near future!!!

Significant Development

DG Operation
Mir Younis https://t.co/V7zOm4FKxI",688
2/23/2021 18:12,Vaccines manufactures already got immunity...take that Johnson and Johnson at your own peril...they didn’t want to pay the damages/fine from the talcum powder deaths,689
2/23/2021 9:10,"Mabuyane: ""Honourable Speaker, the Johnson and Johnson #COVID19 vaccine has arrived in our province. The vaccine rollout programme is underway and has started with our health workers in Nelson Mandela Academic and Livingstone Hospitals."" #ECSOPA #SOPA2021",690
2/23/2021 11:17,I cant believe johnson and johnson is giving out vaccines 🤣🙄,691
2/23/2021 1:50,"Here is the definitive order of the best vaccines against Covid.

1. Moderna
2. Pfizer
3. Turn into a Walking Dead zombie and eat your neighbor
4. Johnson and Johnson",692
2/23/2021 15:23,"@bikerglen I suspect they are operating under two assumptions.

1) Johnson and Johnson does not get approved (100 million one shot vaccines)

2) Biden's announcement isn't real until it is real.

I would think they will quicly adjust their plans as 1 and 2 become real.",693
2/23/2021 8:43,Someone tell the dunderheads at @mdczimbabwe that the Johnson and Johnson vaccine they are promoting on behalf of their masters hasn't got WHO approval yet. In which labs did Mahere and company determine J&amp;J is better than Sinopharm? Kuita puppet kwakawoma 🥴 https://t.co/wCEYRkGV3w,694
2/23/2021 9:06,"Pfizer and Moderna say they're ramping up supplies, the Johnson and Johnson single dose vaccine could be approved for emergency use this week. #MorningRushATL https://t.co/R9zeEs0oEG via @nbcnews",695
2/23/2021 17:31,"Health Minister, Dr Zweli Mkhize says the next batch of 80 000 Johnson and Johnson coronavirus vaccines is expected to arrive in the country this Saturday #sabcnews",696
2/23/2021 15:56,The Health Minister said that his department and Treasury have concluded a proposal that will provide for a mechanism to compensate any citizen who suffers an adverse effect from the Johnson and Johnson and Pfizer vaccine - see our website for the full story @HealthZA,697
2/23/2021 4:42,"To put that 40 million Johnson and Johnson Covid vaccine number in context for MA, that means that we'll get 840,000 (~2.1%) 1-shot doses by end of April.  

We have an eligible population of 5,431,500, and 1,044,000 MA residents have received their 1st dose of the 2-shot regimen",698
2/23/2021 15:12,"@DrZweliMkhize @CyrilRamaphosa @PresidencyZA We know that the JOHNSON AND JOHNSON AND ASPEN DONATED MILLION OF RANDS TOWARDS THE CR17 CAMPAIGN,AND YOU AWARDED THEM WITH THE CONTACT TO SUPPLY THE COVID-19 VACCINES.",699
2/23/2021 5:25,"#COVID19Vaccination : @sanofi has struck a deal with Johnson and Johnson to help the firm manufacture its vaccine in Europe

https://t.co/SD7ncL9A6V",700
2/22/2021 11:39,So where is the Johnson and Johnson vaccine which is what most us will probably get 50 year olds and down?,701
2/22/2021 13:13,"Covid-19 vaccine: Sanofi to help Johnson and Johnson make the vaccine in France. The French laboratory also announced that it is launching Phase 2 trials of its own vaccine developed with its British partner GSK.

https://t.co/GPcH7yMnjF

#Science #Vaccine #Covid19 https://t.co/7CTIUyUNQC",702
2/21/2021 19:44,telling my grandma who doesn’t totally get jokes anymore that i’m getting the johnson and johnson vaccine and i get to choose between an enema or a douche and it’s lavender infused,703
2/22/2021 3:17,I know one vaccine im not taking is the Johnson and Johnson one them niggas killed people with powder and got medical lawsuits im good.,704
2/22/2021 10:23,@vonderleyen @Europarl_EN So South Africa is already using the Johnson and Johnson vaccine. What is going on here in Europe or are you still asleep or looking for space in your pointless diaries?,705
2/22/2021 20:36,@AustinLASchools Negotiate a deal with Johnson and Johnson to allocate vaccines for our teachers.,706
2/21/2021 21:21,@MrWillis23 I’m definitely waiting on a real vaccine from Johnson and Johnson. Read ALL the information on the different ones especially mRNA.,707
2/22/2021 20:30,@ThatRyanChap @JA_Onion_Bhajis Does anybody know when the single dose Johnson and Johnson vaccine will be approved? Potentially ideal for those lower down the priority list to get wider coverage quickest.,708
2/22/2021 0:21,"@susansm28288274 @DifficultNerd @ScottMorrisonMP -These are the first ever mRNA vaccines. 
-Pharma companies won’t be liable for any injuries caused by these vaccines.
-Johnson and Johnson - asbestos in baby powder
-Monsanto glyphosate in roundup - still on shelves
Plenty of pharma examples of injuries",709
2/22/2021 22:42,@Amsosickk @Social_Twerker @whatsnexttt I'm sorry. That's frustrating. They tried to get my husband in there to get a vaccine but he wants to wait for the Johnson and Johnson one. He gets his medical care at the VA. He is 100% disabled retired.,710
2/22/2021 9:49,Johnson and Johnson vaccine delivered to South Africa is only 57% effective against China virus.,711
2/22/2021 20:20,"Very cool!! Remember that other pandemic, Zika. This is the same vector in the Johnson and Johnson COVID vaccine https://t.co/HfQO5wbtmu",712
2/22/2021 9:46,The new Johnson and Johnson vaccine for Corona Virus is 66% effective.,713
2/22/2021 1:55,@btysonmd @LynnFynn3 What are you thoughts on the Johnson and Johnson vaccine?  My understanding it is NOT mRNA.,714
2/22/2021 22:54,@bwaxman Need more vaccine flowing. I am looking forward to the Johnson and Johnson vaccine. Very effective and just one shot and regular refrigerator,715
2/22/2021 10:48,@cnnbrk It's crazy johnson and johnson has a vaccine and not gonna release it till June and the country crying there's not enough wtf is up with that,716
2/22/2021 10:12,"One-third of Johnson and Johnson vaccine to be allocated to private sector
https://t.co/juio4rjSef

#JohnsonJohnson #Vaccine #Covid19",717
2/23/2021 0:42,"@BeingSalmanKhan Sir,I am Pravesh Shah, and I am your huge fan and also for Bigg Boss.I am a business executive at Johnson and Johnson and our team worked on COVID-19 vaccine.I want to be a part of BiggBoss 15 as a Non-Indian contestant. Please advise. @ColorsTV @EndemolShineIND",718
2/22/2021 21:04,@Chazibabes84 @BeckyBoulton201 @CeeOfGee @themichaelcaine So when the Johnson and Johnson one is approved will you take that one? Because that vaccine is based on the flu vaccine research and isn’t an mRNA vaccine.,719
2/22/2021 17:34,"@Che_SinebyCos Yeh uncle ka naam pata karo. UP ki sadko ka naam change karke uncle ke naam pe rakho... Inko Pfizer, SII, Johnson and Johnson jo vaccine chahiye sab dedo🔥🔥🔥🔥🔥",720
2/22/2021 17:13,"Important note here: The FDA will likely approve the Johnson and Johnson vaccine this week, which is a single-dose vaccine. So that will hopefully rapidly bring our vaccination rate up, since it'll add another vaccine to the mix and also only requires one shot for coverage.",721
2/22/2021 20:30,@swanseatyke @jackswan1411 Both my mam and I are waiting for the Johnson and Johnson. It's an old school vaccine. Keeping in mind last jab I had was when I was 11.,722
2/22/2021 20:15,French drug maker Sanofi will use its vaccine manufacturing plant  to formulate and fill vials with Johnson and Johnson's single-dose coronavirus shot. It aims to make 12 million.  https://t.co/3AbfNWjV3G,723
2/22/2021 18:04,"@mattyglesias Once the Johnson and Johnson vaccine appears at CVS and Rite Aid, we'll get this show on the road",724
2/21/2021 21:04,"Johnson and Johnson's #COVID-19 #Vaccine Launches in #SouthAfrica

https://t.co/ZnLFGqOZGY

#hcsm #mHealth #pharmacist #Nursing #Janssen",725
2/22/2021 10:28,"@davidmcw Does this plan include Johnson and Johnson expected numbers? Whereas ours does not 

“The agency stressed that the plan remains based on prognoses over vaccine deliveries as well as the approval of a new vaccine from Johnson &amp; Johnson. It is therefore subject to change.”",726
2/22/2021 0:25,"On this episode of Medicine Monday's with Dr. Berry Pierre  On this episode I am giving a recent update on the coronavirus, the Johnson and Johnson Vaccine &amp; my personal thoughts https://t.co/su2wJzAZ9w

#DrBerryPierreTV #MedicineMondays",727
2/22/2021 23:17,"@POTUS. @GovParsonMO 
when is the Johnson and Johnson 
vaccine coming that's the one I will take. trump would had it rolling
are you blocking it so they don't get money wth ??????????????",728
2/23/2021 0:29,@POTUS I wish I could get one! Why the wait on the Johnson and Johnson vaccine? Why? Two other countries are using it why so long for USA to use it. I want to get the vaccine but no one has it near me or it almost impossible to get!,729
2/22/2021 10:37,This lady wen she heard about the vaccine.. ' Johnson and Johnson Ya Vaseline' 😂🤣,730
2/22/2021 1:08,"@fishingnutz @ariehkovler @BogochIsaac AstraZenaca hasn’t been approved in the U.S. either (although it was approved in the UK and by the WHO last week) and no country has approved Johnson and Johnson to date.
Canada has no manufacturing of the mRNA vaccines and the U.S. and UK banned exports. EU curtailed exports.",731
2/23/2021 1:32,#Health #dpaGNA #Facilities Sanofi offers facilities for Johnson and Johnson vaccine production https://t.co/bbZGE7bMl2 https://t.co/lFsCZ9vqya,732
2/22/2021 18:53,@notdrfauci why is it that you and no other professional Doctors that is getting on TV and the news speaking on the  ingredients that’s in the Pfizer Vaccine the Madorma Vaccine &amp; all Johnson and Johnson and whatever else vaccines that is out,733
2/22/2021 12:52,@IBtalking @EPWVLaw @momness1 @LuckyCharms1961 @spooney35 @parkstorm @dogcanyon @DDstarbucks @donna816 @libbygarrett_ga @mao2u2 @thehipi @Springmills @mbadeau @mchunt111 @cspanwj Hopefully that Johnson and Johnson vaccine gets rolling soon. That will be a real game changer for our citizens.,734
2/21/2021 21:37,@AlexBerenson Is there any info on the Johnson and Johnson vaccine? It was in the news a while back for a day about how effective it is using old techniques and then talk about it just vanished.,735
2/22/2021 17:29,"@MISSXBUTTERFLYX @themichaelcaine The FDA licensed the Pfizer and Moderna vaccines in November and possibly will license the Johnson and Johnson one soon, what are you on about",736
2/22/2021 23:56,"Johnson and Johnson vaccines could start rolling out NEXT WEEK! They have an FDA meeting this Friday and if accepted, they'll start shipping them out Monday. They said they have 20 million vaccines for March and 80 mill between April-June. That's 100 million people!",737
2/23/2021 1:47,Why did we have to procure Johnson and Johnson's vaccine?? Very weary.,738
2/22/2021 11:38,"The first doses of the Johnson and Johnson Covid19 vaccines being rolled out, a sharp improvement in retail sales, and stronger US markets have all added to overall positive financial conditions.
https://t.co/vzF5rhCmrX
#sashares #trading #news #COVID19Vaccine",739
2/22/2021 8:49,#SouthAfrica: Health workers in Limpopo receive Johnson and Johnson vaccine https://t.co/SygX2qy2Se,740
2/22/2021 10:30,"I always want us to be more and more like Denmark

But their plan is based on receiving Johnson and Johnson vaccine, whereas our one for now, does not?

We need to stop reading headlines, and read the articles 💋

I also hope (and expect) us to ramp up over the next few weeks https://t.co/EvXZu0oION",741
2/22/2021 5:49,@DrZweliMkhize Dr ZweliMkhize from when will the public receive the Johnson and Johnson vaccine. I'm from Stellenbosch and like to enquire where do go and what I need to bring,742
2/23/2021 1:45,"@brufi @davidfrum They're not the only producer of vaccines right now and more companies will start production soon, like Johnson and Johnson.",743
2/22/2021 14:24,It must be that UK corona variant with shot of Johnson and Johnson vaccine https://t.co/4THr8EnPO6,744
2/22/2021 22:52,Johnson and Johnson vaccine could help rural New Mexico https://t.co/r02X96AtJw,745
2/21/2021 19:50,@button9279 @KarlBrophy That age group is where the Johnson and Johnson vaccine comes in. 1 shot done.,746
2/23/2021 0:28,"@JeanCla61650693 @UFroggy Fuck Johnson and Johnson's vaccine. If you get theirs, you may as well fly to China and get their garbage vaccine.",747
2/22/2021 18:27,@mattwilstein Sorry part two. Johnson and Johnson when it comes out gives you middle 80% immunity and one shot. Which this is me maybe because it has more of a punch maybe side effects could be Stronger. Anyway. So after 3days of getting shot and see the vaccine has a chance to do it's job.,748
2/22/2021 7:35,"How will the country use and distribute the Johnson and Johnson vaccine?  @Bhekisisa_MG shares a simplified image explaining this.
Original: https://t.co/EV9VIsG5Yj https://t.co/mVyz9YoVHO",749
2/22/2021 4:13,There’s no way the FDA can approve the Johnson and Johnson vaccine. 66% efficacy gets us nowhere near herd immunity. We’ll be dealing with COVID-19 for much longer if we use them.,750
2/21/2021 18:33,"@TheModHostess @mattyglesias The moderna and Pfizer vaccines were not tested against other strains, meaning neither is 95% effective.  The Johnson and Johnson vaccine is 100% effective preventing hospitalization and death. We all must take any vaccine available to end this",751
2/21/2021 18:31,"@radman_david @SweetGaPeach52 @JCEme2 @MrWillis23 The Johnson and Johnson is in phase 3 of their trial and they use a different method than the other two (RNA vs mRNA) that has been used in the Ebola vaccine. This vaccine might entice some of the skeptics of the others, to take it assuming it's approved.",752
2/20/2021 21:47,"@angiebeeb @muirtheimhne @TheHelixDublin @DCU @HSELive Do the critics know how we can access extra vaccines? What is their solution? Hopefully soon new vaccines such as  Johnson and Johnson will be approved. In the meantime as numbers are on the rise again, we need to keep our distance, wear masks, sanitise and avoid mingling.",753
2/21/2021 19:12,"I used to think that the speed with which COVID vaccines were created and manufactured was amazing. 

Then I found out Johnson and Johnson had done one, they basically do talcum powder and that yellow baby shampoo.

Maybe it's not that difficult.",754
2/20/2021 21:26,"@Wawa_Peach Johnson and Johnson which is a single dose vaccine is gonna get approved in a week or so, which is gonna open the flood gates

I’ve been beyond cynical this whole time, but this summer is gonna be great",755
2/21/2021 13:37,"One small thing which might cause some confusion South Africa has the Johnson and Johnson vaccine which only takes 1 dose to fully vaccinate someone and so my website shows the same number of total vaccinations and first and second doses. 

https://t.co/5fV6fMm0P7 https://t.co/RFw43kgf1O",756
2/21/2021 8:36,Coronavirus Update 121: Johnson and Johnson Vaccine - Efficacy and Safety vs. Pfizer &amp; Moderna https://t.co/9S8VVVB0NE https://t.co/eCQhhdznya,757
2/21/2021 11:37,#SouthAfrica: President Cyril Ramaphosa address after getting Johnson and Johnson COVID-19 vaccine https://t.co/zCekYRqfUq,758
2/20/2021 19:48,10/ experienced a bad case of COVID or even death were in the control groups or hadn't/haven't received the vaccine yet. Johnson and Johnson's vaccination is seeking emergency use authorization and the FDA will meet next week to consider it. It will most likely be given and,759
2/21/2021 3:43,yet more on Pfizer's outstanding contribution to vaccine research and yet those at Moderna had the vaccine theory down too and yet the Johnson and Johnson vaccine will kick ass on both vaccines because they are Jersey,760
2/21/2021 15:25,"@miamalan Hi Mia, thanks for the informative thread.

Do you know how many Johnson and Johnson vaccines will come to South Africa this year and the expected timeline?

I am trying to figure out if I have any chance of getting that vaccine before winter.",761
2/20/2021 22:05,@_AfricanSoil @kzngov @ANCKZN @sziks Even the so called vaccines are a trial vaccine and they are making us Guinea pigs with this Johnson and Johnson vaccine shit,762
2/21/2021 2:33,"@LibertyDan4 @Claudius1810BC @nypost The mRNA vaccines cost less than $30 per dose. Johnson and Johnson’s will be even cheaper. Meanwhile a stay in the ICU or a covid ward can easily run into the tens of thousands, possibly hundreds of thousands. So yeah, vaccines are where the money is at... NOT.",763
2/20/2021 20:05,Johnson and Johnson #vaccine being reviewed by FDA for Emergency use. Expected this tomorrow. They submitted early? Hopefully I can track the process. https://t.co/u7Isn6RF80,764
2/20/2021 23:44,@ariehkovler @Zigmanfreud I'm so glad Newsome signed a deal for the Johnson and Johnson vaccine instead. That's sarcasm btw.,765
2/21/2021 15:52,"KwaZulu-Natal Premier Sihle Zikalala says he's satisfied with rollout of the Johnson and Johnson vaccine for healthcare workers in the province. He says since the vaccine rollout, 1279 healthcare workers in the province have been vaccinated with no complications reported.",766
2/21/2021 14:41,"@KentWanderers The Olympics are just around the corner 😭😭😭.

I wonder if those going to the tournament will be required to vaccinate as a precondition for match attendance. Equally heard that Johnson and Johnson vaccines are pretty good.",767
2/20/2021 16:55,"As Johnson and Johnson keeps seeking expedited approval for its vaccine, I am having all of the Tiger Mom meets Virgo feels.  ""You brought home an 85% when I know there are other kids bringing home 94s and 96s?  Looks like it's time for a lot more Kumon and piano practice.""",768
2/21/2021 6:46,"@SpawnOfDanelaw @bandphan Yo, LL Biden can only administer the Vaccine when the COMPANIES  give it to him!
We have infrastructure set up. Now we're waiting on  Pfizer Johnson and Johnson etc to Release More Vaccines. It's gonna be alright, relax my friend... https://t.co/jvYgF1if7J",769
2/21/2021 11:30,@dbistola @Karl_Peterso @MaleHumanPerso1 @Yascha_Mounk I don't think the Johnson and Johnson vaccine has been approved anywhere yet.,770
2/21/2021 12:17,Healthcare workers at Groote Schuur Hospital in Cape Town say they look forward to being vaccinated against COVID-19 today. They are among the first group of frontline workers to get the Johnson and Johnson vaccine. #sabcnews,771
2/21/2021 17:22,Johnson and Johnson COVID Vaccine - Compared to the Others https://t.co/AyBpz7B960 via @YouTube,772
2/21/2021 15:51,The Department of Health says one third of the 80 000 doses of the Johnson and Johnson coronavirus vaccine have been allocated to healthcare workers in the private sector. Rollout to private healthcare workers started yesterday and will continue over the next 14 days #sabcnews,773
2/21/2021 18:49,"@TeamThirstTrap The NY Times article yesterday about when the US might reach heard immediately was interesting.

It seems like by the end of summer we should be in a really good place with this. 

Hopefully the Johnson and Johnson vaccine gets approved this week, and starts getting distributed.",774
2/21/2021 10:26,"Kwazulu-Natal Premier, Sihle Zikalala, is giving an update on Covid-19 in the province. KZN received its first batch of Johnson and Johnson vaccines on Wednesday. Nurses at Prince Mshiyeni Hospital were the first get the jab. Mawande Kheswa reports from Pietermaritzburg. #DStv403 https://t.co/v9cdTgqMxU",775
2/21/2021 14:52,The Department of Health says more than 10 000 healthcare workers have been vaccinated with the Johnson and Johnson Covid-19 vaccine that arrived in the country last week. #sabcnews,776
2/21/2021 11:37,#SouthAfrica: COVID-19 Pandemic | President Cyril Ramaphosa gets Johnson and Johnson COVID-19 vaccine https://t.co/LakH4YEix4,777
2/21/2021 17:46,"My Coronavirus Update for the United States and the Johnson and Johnson Vaccine https://t.co/su2wJzAZ9w

#DrBerryPierreTV #MedicineMondays",778
2/21/2021 14:50,The Department of Health says there is a surge in demand for the Johnson and Johnson COVID-19 vaccine that South Africa has begun rolling out. https://t.co/tos6mPp6rL,779
2/21/2021 17:58,"Short video on how the Johnson and Johnson vaccine works: 
(longer version available on YouTube, see link in next tweet) https://t.co/ObXkRe2645",780
2/21/2021 5:19,@robinmonotti What about the Johnson and Johnson vaccine?,781
2/21/2021 17:20,South African President Cyril Ramaphosa reportedly received millions in donations from Aspen Pharmacare — licensed producers of the US firm Johnson and Johnson's coronavirus vaccine — for his ANC political party in 2017 ⁦@IOL⁩ ⁦@ukhozi_fm⁩ ⁦@PresJGZuma⁩,782
2/21/2021 17:40,"@MarkJudeGlover2 @lourdesgnavarro @CCDHate @lourdesgnavarro one of my step in-laws is a Texas Evangelical pastor, who cites the Catholic Church's complaints that the Johnson and Johnson vaccine may have involved Janssen company use of stem cell or embryonic tissue: https://t.co/swEM6CmLqt
and
https://t.co/Mv4Ud5oCdj https://t.co/2WOr4xc1d6",783
2/20/2021 18:20,@DanaLovesRacing We are waiting. I would prefer to get the Pfizer vaccine but we think we will probably get the Johnson and Johnson vaccine.,784
2/21/2021 15:20,"@tweetmommybop I heard the proposal that the Johnson and Johnson vaccine, when it hits (soon, we think?) could be designated first for teachers. 4 million single doses goes to teachers (that is the number I heard) and boom, problem solved.",785
2/21/2021 14:24,"@_AfricanSoil @Newzroom405 The @MYANC is a commodity...and those who contributed are now benefiting....Aspen as Johnson and Johnson Vaccine donated R10 million.
The 53rd Mangaung ANC Constitution which was controlling the process of #CR17BankStatements was breached. https://t.co/pRJmiGJioT",786
2/21/2021 8:08,"Johnson and Johnson getting their excuse in early for why the vaccine doesn't work, while creating a cash stream for future years. Clever marketing for a junk product. https://t.co/D34FEeOjFl",787
2/21/2021 5:31,"@DrZweliMkhize Dr Mkhize,is it true that even Johnson and Johnson vaccine is not effecient,if it is efficient at what percentage.we were told about the first who who was delivered in a country from India that its efficient was 22% if not mistaken after being tested  by our scientists.",788
2/21/2021 14:03,@JNJNews @JanssenGlobal @US_FDA How can we trust Johnson and Johnson @JNJNews to manufacture an effective vaccine when they won't make a decent waterproof bandage? Call Brazil they said.,789
2/21/2021 19:22,"South Africa has reportedly vaccinated over 10 000 healthcare workers, since the Johnson and Johnson vaccine arrived in the country this week.

Watch: https://t.co/QSXbpDOOhl 

#johnsonandjohnson #VaccineRolloutSA https://t.co/DOefpSN5iX",790
2/21/2021 6:40,"The Zuma Structures open by Cyril Ramaphosa and Ramaphosa Vaccine for his money....Aspen a Johnson and Johnson, Aspen as a donor in #CR17BankStatements racketeering and money laundering which Cyril always area experts: Ramaphosa is a very good conman. https://t.co/vhikDsgdbr https://t.co/TLTTVqWETB",791
2/21/2021 1:15,#insiders should have asked @GregHuntMP will Australia be getting the Johnson and Johnson single shot Vaccine that doesn't need be kept at -70 c celsius..,792
2/20/2021 17:53,"55/n South Africa chose to go with a single-dose Johnson and Johnson vector vaccine instead of AZ-Oxford's 2-does vector vaccine. The former is more efficient against mild/moderated disease caused by the ""South African variant"". But, expect only 90 days of efficacy.
2-dose=better https://t.co/FYBSmrWY73",793
2/21/2021 18:02,@News24 But the Johnson and Johnson vaccines also fit the script🤷🏽‍♂️,794
2/20/2021 18:24,"@Dramirez522 @adamcarolla I'm hoping once the Johnson and Johnson one shot vaccine is approved next week, it will jump start the process. @JNJNews can be handled at every CVS and Walgreens. Plus we are getting close to Herd immunity.",795
2/21/2021 16:20,"“South Africa has a licence to make the Johnson and Johnson COVID-19 vaccines, while Russia only recently gave India the licence to produce AstraZeneca,’’ the minister said.

He said countries that produced the vaccines had serious challenges with",796
